time_open_sec,time_close_sec,open,high,low,close,rsi14,dow
1704902400,1704906000,2027.77500000,2028.51200000,2024.67900000,2027.02100000,42.199904,3
1704906000,1704909600,2027.02900000,2027.76100000,2022.13900000,2023.97600000,37.444341,3
1704909600,1704913200,2024.00200000,2024.54400000,2021.33800000,2023.61900000,36.919043,3
1704913200,1704916800,2023.61700000,2024.51800000,2020.35300000,2024.00900000,37.943256,3
1704916800,1704920400,2024.07000000,2025.02100000,2021.84200000,2023.51300000,37.117833,3
1704920400,1704924000,2023.48700000,2024.48400000,2023.27000000,2024.23500000,39.191534,3
1704927600,1704931200,2024.48900000,2027.76800000,2024.22400000,2026.35800000,44.941202,3
1704931200,1704934800,2026.41300000,2028.43700000,2026.41300000,2027.83000000,48.572147,4
1704934800,1704938400,2027.84800000,2030.34300000,2027.03300000,2029.61600000,52.652072,4
1704938400,1704942000,2029.62200000,2031.96900000,2028.86000000,2029.61100000,52.639482,4
1704942000,1704945600,2029.60700000,2031.01900000,2028.74500000,2030.79000000,55.350711,4
1704945600,1704949200,2030.79000000,2032.23500000,2030.78000000,2031.98900000,57.984890,4
1704949200,1704952800,2032.03700000,2034.59000000,2031.07100000,2032.93300000,59.986480,4
1704952800,1704956400,2032.94700000,2035.05000000,2032.12700000,2033.94100000,62.064676,4
1704956400,1704960000,2033.94200000,2035.64000000,2033.55500000,2033.84300000,61.729001,4
1704960000,1704963600,2033.89600000,2034.02000000,2030.40600000,2030.88000000,52.486081,4
1704963600,1704967200,2030.87200000,2032.47500000,2030.09000000,2031.27300000,53.481018,4
1704967200,1704970800,2031.27300000,2032.73200000,2030.47100000,2032.01000000,55.368472,4
1704970800,1704974400,2032.05500000,2034.38300000,2031.32800000,2034.28700000,60.676987,4
1704974400,1704978000,2034.31900000,2035.01500000,2031.56400000,2032.32300000,54.640189,4
1704978000,1704981600,2032.34500000,2047.85800000,2024.94800000,2029.42100000,47.172116,4
1704981600,1704985200,2029.45600000,2034.88500000,2024.84900000,2029.68900000,47.880580,4
1704985200,1704988800,2029.65900000,2032.98500000,2025.16600000,2028.98500000,46.130470,4
1704988800,1704992400,2028.94900000,2029.59100000,2013.55500000,2016.68700000,27.334532,4
1704992400,1704996000,2016.64400000,2018.45800000,2013.20900000,2014.32300000,25.208270,4
1704996000,1704999600,2014.28600000,2017.01500000,2013.75200000,2017.01000000,31.710523,4
1704999600,1705003200,2017.04100000,2027.40900000,2017.04100000,2026.43800000,48.596891,4
1705003200,1705006800,2026.48700000,2028.52700000,2023.44300000,2027.46600000,50.047330,4
1705006800,1705010400,2027.50600000,2029.60100000,2027.33700000,2028.82000000,51.969693,4
1705014000,1705017600,2028.75500000,2035.44700000,2028.43500000,2034.95400000,59.562039,4
1705017600,1705021200,2035.01100000,2035.38100000,2030.24400000,2031.07400000,53.771904,5
