time_open_sec,time_close_sec,open,high,low,close,tick_volume,spread,real_volume,dow
1760651700,1760652000,4292.32000000,4293.81000000,4289.80000000,4290.91000000,2541,19,0,4
1760652000,1760652300,4290.89000000,4294.56000000,4288.69000000,4289.22000000,2519,19,0,4
1760652300,1760652600,4289.18000000,4292.97000000,4288.19000000,4292.86000000,2353,19,0,4
1760652600,1760652900,4292.87000000,4295.91000000,4291.60000000,4293.14000000,2532,19,0,4
1760652900,1760653200,4293.16000000,4294.34000000,4287.82000000,4293.46000000,2889,19,0,4
1760653200,1760653500,4293.62000000,4295.94000000,4291.52000000,4295.39000000,2437,19,0,4
1760653500,1760653800,4295.40000000,4296.98000000,4294.04000000,4295.07000000,2721,19,0,4
1760653800,1760654100,4295.06000000,4295.08000000,4291.74000000,4293.63000000,2658,19,0,4
1760654100,1760654400,4293.64000000,4294.74000000,4291.00000000,4293.28000000,2632,19,0,4
1760654400,1760654700,4293.28000000,4296.89000000,4292.42000000,4296.37000000,2407,19,0,4
1760654700,1760655000,4296.38000000,4297.38000000,4294.45000000,4296.65000000,2844,19,0,4
1760655000,1760655300,4296.57000000,4308.95000000,4296.09000000,4307.34000000,3006,19,0,4
1760655300,1760655600,4307.32000000,4312.98000000,4306.15000000,4307.32000000,3691,19,0,4
1760655600,1760655900,4307.47000000,4318.82000000,4307.47000000,4314.64000000,2715,19,0,4
1760655900,1760656200,4314.63000000,4318.81000000,4312.32000000,4316.46000000,2269,19,0,4
1760656200,1760656500,4316.46000000,4320.63000000,4316.01000000,4316.70000000,1845,19,0,4
1760656500,1760656800,4316.70000000,4317.89000000,4314.70000000,4315.78000000,1387,19,0,4
1760656800,1760657100,4315.78000000,4317.75000000,4313.38000000,4313.63000000,1082,19,0,4
1760657100,1760657400,4313.64000000,4317.16000000,4313.56000000,4315.62000000,984,19,0,4
1760657400,1760657700,4315.60000000,4316.60000000,4314.46000000,4315.05000000,877,19,0,4
1760657700,1760658000,4315.07000000,4315.07000000,4311.75000000,4312.89000000,1198,19,0,4
1760658000,1760658300,4312.89000000,4318.59000000,4312.47000000,4318.12000000,1113,19,0,4
1760658300,1760658600,4318.00000000,4325.70000000,4317.77000000,4324.65000000,1698,19,0,4
1760658600,1760658900,4324.71000000,4330.65000000,4321.92000000,4329.33000000,1883,19,0,4
1760658900,1760659200,4329.34000000,4330.22000000,4325.74000000,4329.08000000,960,19,0,4
1760662800,1760663100,4332.85000000,4345.42000000,4327.37000000,4337.41000000,2632,19,0,5
1760663100,1760663400,4337.43000000,4353.30000000,4332.77000000,4351.74000000,2222,19,0,5
1760663400,1760663700,4351.74000000,4360.22000000,4349.08000000,4349.93000000,2542,19,0,5
1760663700,1760664000,4350.00000000,4379.57000000,4349.28000000,4368.97000000,2696,19,0,5
1760664000,1760664300,4369.09000000,4371.22000000,4357.86000000,4360.35000000,2673,19,0,5
1760664300,1760664600,4360.24000000,4367.83000000,4359.87000000,4367.69000000,2052,19,0,5
1760664600,1760664900,4367.64000000,4367.64000000,4356.69000000,4356.76000000,2136,19,0,5
1760664900,1760665200,4356.72000000,4359.61000000,4343.20000000,4354.21000000,2886,19,0,5
1760665200,1760665500,4354.20000000,4360.97000000,4354.12000000,4360.68000000,1864,19,0,5
1760665500,1760665800,4360.70000000,4364.65000000,4357.16000000,4357.85000000,1831,19,0,5
1760665800,1760666100,4357.84000000,4359.37000000,4345.84000000,4347.73000000,2591,19,0,5
1760666100,1760666400,4347.74000000,4351.19000000,4344.01000000,4346.83000000,2276,19,0,5
1760666400,1760666700,4346.73000000,4349.87000000,4341.71000000,4349.59000000,2468,19,0,5
1760666700,1760667000,4349.59000000,4363.41000000,4348.48000000,4360.60000000,2534,19,0,5
1760667000,1760667300,4360.60000000,4360.84000000,4349.26000000,4355.58000000,2248,19,0,5
1760667300,1760667600,4355.63000000,4359.84000000,4353.44000000,4358.68000000,1918,19,0,5
1760667600,1760667900,4358.67000000,4362.59000000,4356.10000000,4359.72000000,1489,19,0,5
1760667900,1760668200,4359.72000000,4363.91000000,4358.27000000,4363.91000000,1494,19,0,5
1760668200,1760668500,4363.88000000,4369.64000000,4359.02000000,4360.88000000,2021,19,0,5
1760668500,1760668800,4360.93000000,4363.07000000,4350.13000000,4363.01000000,2369,19,0,5
1760668800,1760669100,4362.98000000,4368.50000000,4362.90000000,4368.47000000,1864,19,0,5
1760669100,1760669400,4368.46000000,4375.60000000,4368.43000000,4372.81000000,2467,19,0,5
1760669400,1760669700,4372.85000000,4379.25000000,4360.29000000,4363.70000000,2994,19,0,5
1760669700,1760670000,4363.68000000,4371.38000000,4363.33000000,4365.76000000,2565,19,0,5
1760670000,1760670300,4365.59000000,4366.49000000,4360.93000000,4361.40000000,2623,19,0,5
1760670300,1760670600,4361.38000000,4366.85000000,4359.31000000,4361.02000000,2492,19,0,5
1760670600,1760670900,4360.94000000,4363.65000000,4355.14000000,4356.80000000,2299,19,0,5
1760670900,1760671200,4356.80000000,4363.76000000,4356.00000000,4362.00000000,2465,19,0,5
1760671200,1760671500,4361.99000000,4363.58000000,4358.53000000,4360.17000000,2104,19,0,5
1760671500,1760671800,4360.20000000,4360.20000000,4356.45000000,4357.85000000,2410,19,0,5
1760671800,1760672100,4357.96000000,4360.76000000,4355.46000000,4358.38000000,2325,19,0,5
1760672100,1760672400,4358.38000000,4360.56000000,4353.54000000,4360.55000000,2250,19,0,5
1760672400,1760672700,4360.54000000,4368.03000000,4360.54000000,4366.83000000,2571,19,0,5
1760672700,1760673000,4366.95000000,4371.66000000,4365.25000000,4366.21000000,2372,19,0,5
1760673000,1760673300,4366.21000000,4367.54000000,4360.92000000,4367.31000000,2526,19,0,5
1760673300,1760673600,4367.31000000,4367.84000000,4356.31000000,4358.24000000,2461,19,0,5
1760673600,1760673900,4358.06000000,4362.12000000,4343.85000000,4350.29000000,4077,19,0,5
1760673900,1760674200,4350.30000000,4356.64000000,4346.67000000,4356.08000000,3534,19,0,5
1760674200,1760674500,4356.11000000,4359.38000000,4345.20000000,4347.62000000,3446,19,0,5
1760674500,1760674800,4347.49000000,4348.15000000,4324.17000000,4336.76000000,3806,19,0,5
1760674800,1760675100,4336.74000000,4341.21000000,4327.95000000,4337.82000000,3277,19,0,5
1760675100,1760675400,4337.83000000,4338.89000000,4329.97000000,4333.77000000,3205,19,0,5
1760675400,1760675700,4333.91000000,4337.56000000,4318.11000000,4322.75000000,3658,19,0,5
1760675700,1760676000,4322.77000000,4327.18000000,4312.90000000,4321.10000000,3545,19,0,5
1760676000,1760676300,4321.10000000,4322.63000000,4279.13000000,4290.62000000,4102,19,0,5
1760676300,1760676600,4290.57000000,4308.74000000,4279.74000000,4300.38000000,4140,19,0,5
1760676600,1760676900,4300.21000000,4304.11000000,4289.25000000,4292.95000000,3846,19,0,5
1760676900,1760677200,4292.95000000,4314.21000000,4291.20000000,4314.16000000,3631,19,0,5
1760677200,1760677500,4314.15000000,4327.30000000,4312.69000000,4322.72000000,3855,19,0,5
1760677500,1760677800,4322.66000000,4330.72000000,4318.91000000,4330.51000000,3455,19,0,5
1760677800,1760678100,4330.51000000,4335.86000000,4327.26000000,4327.91000000,3436,19,0,5
1760678100,1760678400,4327.86000000,4333.44000000,4325.09000000,4331.07000000,3100,19,0,5
1760678400,1760678700,4330.99000000,4331.68000000,4322.96000000,4326.12000000,2990,19,0,5
1760678700,1760679000,4326.07000000,4332.56000000,4325.35000000,4332.48000000,2734,19,0,5
1760679000,1760679300,4332.47000000,4344.74000000,4331.50000000,4337.38000000,3241,19,0,5
1760679300,1760679600,4337.48000000,4341.70000000,4335.91000000,4336.70000000,2699,19,0,5
1760679600,1760679900,4336.68000000,4340.68000000,4335.07000000,4339.63000000,2362,19,0,5
1760679900,1760680200,4339.57000000,4346.02000000,4336.67000000,4345.74000000,2654,19,0,5
1760680200,1760680500,4345.72000000,4348.49000000,4341.61000000,4346.75000000,2426,19,0,5
1760680500,1760680800,4346.76000000,4347.93000000,4338.79000000,4342.39000000,2499,19,0,5
1760680800,1760681100,4342.38000000,4345.71000000,4338.70000000,4342.10000000,2791,19,0,5
1760681100,1760681400,4342.10000000,4352.21000000,4341.96000000,4351.84000000,2679,19,0,5
1760681400,1760681700,4351.87000000,4359.83000000,4351.43000000,4359.12000000,2864,19,0,5
1760681700,1760682000,4358.53000000,4361.03000000,4357.83000000,4360.72000000,2820,19,0,5
1760682000,1760682300,4360.76000000,4360.99000000,4356.03000000,4358.58000000,2696,19,0,5
1760682300,1760682600,4358.54000000,4358.60000000,4354.92000000,4356.79000000,2174,19,0,5
1760682600,1760682900,4356.80000000,4359.26000000,4355.15000000,4356.89000000,2187,19,0,5
1760682900,1760683200,4356.89000000,4360.56000000,4354.59000000,4357.02000000,2182,19,0,5
1760683200,1760683500,4357.03000000,4357.80000000,4354.22000000,4356.69000000,1851,19,0,5
1760683500,1760683800,4356.77000000,4360.88000000,4355.35000000,4359.99000000,1758,19,0,5
1760683800,1760684100,4359.96000000,4363.67000000,4359.86000000,4362.85000000,2080,19,0,5
1760684100,1760684400,4362.85000000,4366.76000000,4362.55000000,4366.70000000,2031,19,0,5
1760684400,1760684700,4366.74000000,4376.43000000,4366.52000000,4373.65000000,2587,19,0,5
1760684700,1760685000,4373.63000000,4376.32000000,4372.97000000,4374.48000000,2166,19,0,5
1760685000,1760685300,4374.52000000,4374.69000000,4370.64000000,4370.91000000,1670,19,0,5
1760685300,1760685600,4370.90000000,4371.08000000,4360.97000000,4361.99000000,2313,19,0,5
1760685600,1760685900,4361.97000000,4362.14000000,4355.22000000,4358.53000000,2696,19,0,5
1760685900,1760686200,4358.53000000,4361.47000000,4356.05000000,4358.46000000,2130,19,0,5
1760686200,1760686500,4358.45000000,4364.95000000,4358.12000000,4364.92000000,2202,19,0,5
1760686500,1760686800,4365.01000000,4365.10000000,4361.23000000,4362.20000000,1528,19,0,5
1760686800,1760687100,4362.22000000,4363.46000000,4359.43000000,4360.55000000,1468,19,0,5
1760687100,1760687400,4360.53000000,4367.20000000,4359.83000000,4363.65000000,1910,19,0,5
1760687400,1760687700,4363.62000000,4370.69000000,4363.16000000,4369.84000000,2097,19,0,5
1760687700,1760688000,4369.85000000,4377.12000000,4369.39000000,4376.41000000,2150,19,0,5
1760688000,1760688300,4376.37000000,4378.63000000,4366.01000000,4368.51000000,2914,19,0,5
1760688300,1760688600,4368.54000000,4371.70000000,4366.27000000,4369.18000000,2299,19,0,5
1760688600,1760688900,4369.02000000,4371.41000000,4366.44000000,4367.79000000,2382,19,0,5
1760688900,1760689200,4367.79000000,4368.44000000,4358.51000000,4363.05000000,2378,19,0,5
1760689200,1760689500,4363.04000000,4364.68000000,4359.88000000,4361.81000000,2089,19,0,5
1760689500,1760689800,4361.83000000,4363.30000000,4358.09000000,4359.73000000,2211,19,0,5
1760689800,1760690100,4359.84000000,4361.05000000,4342.29000000,4354.54000000,3293,19,0,5
1760690100,1760690400,4354.67000000,4361.81000000,4353.63000000,4361.33000000,3081,19,0,5
1760690400,1760690700,4361.33000000,4363.07000000,4357.62000000,4359.66000000,2639,19,0,5
1760690700,1760691000,4359.67000000,4364.43000000,4356.68000000,4362.68000000,2790,19,0,5
1760691000,1760691300,4362.67000000,4369.53000000,4362.16000000,4367.22000000,2758,19,0,5
1760691300,1760691600,4367.23000000,4369.54000000,4364.59000000,4365.76000000,2490,19,0,5
1760691600,1760691900,4365.89000000,4368.36000000,4363.06000000,4366.19000000,2449,19,0,5
1760691900,1760692200,4366.19000000,4369.63000000,4365.52000000,4366.81000000,2465,19,0,5
1760692200,1760692500,4366.82000000,4367.37000000,4354.56000000,4358.82000000,3148,19,0,5
1760692500,1760692800,4358.91000000,4364.61000000,4356.04000000,4363.42000000,2999,19,0,5
1760692800,1760693100,4363.31000000,4363.85000000,4358.36000000,4358.54000000,3321,19,0,5
1760693100,1760693400,4358.62000000,4364.20000000,4356.46000000,4361.52000000,2914,19,0,5
1760693400,1760693700,4361.61000000,4362.81000000,4346.63000000,4350.84000000,3317,19,0,5
1760693700,1760694000,4350.82000000,4360.76000000,4350.34000000,4357.82000000,3470,19,0,5
1760694000,1760694300,4357.82000000,4365.20000000,4357.68000000,4364.11000000,2765,19,0,5
1760694300,1760694600,4364.09000000,4367.33000000,4361.80000000,4365.28000000,2471,19,0,5
1760694600,1760694900,4365.28000000,4365.74000000,4360.98000000,4364.38000000,2444,19,0,5
1760694900,1760695200,4364.36000000,4364.36000000,4356.60000000,4360.06000000,2928,19,0,5
1760695200,1760695500,4360.01000000,4361.72000000,4353.01000000,4353.93000000,2877,19,0,5
1760695500,1760695800,4353.24000000,4357.73000000,4351.84000000,4356.56000000,2605,19,0,5
1760695800,1760696100,4356.58000000,4359.26000000,4353.37000000,4355.45000000,2488,19,0,5
1760696100,1760696400,4355.57000000,4357.27000000,4341.95000000,4342.29000000,2746,19,0,5
1760696400,1760696700,4342.32000000,4345.99000000,4313.35000000,4345.99000000,3318,19,0,5
1760696700,1760697000,4345.60000000,4351.96000000,4338.03000000,4338.67000000,2778,19,0,5
1760697000,1760697300,4338.50000000,4339.85000000,4330.32000000,4339.85000000,2826,19,0,5
1760697300,1760697600,4339.86000000,4349.65000000,4335.97000000,4346.95000000,2751,19,0,5
1760697600,1760697900,4346.95000000,4348.15000000,4337.00000000,4345.54000000,2737,19,0,5
1760697900,1760698200,4345.46000000,4349.10000000,4341.22000000,4346.43000000,2798,19,0,5
1760698200,1760698500,4346.44000000,4346.79000000,4329.83000000,4334.21000000,3088,19,0,5
1760698500,1760698800,4334.21000000,4343.33000000,4331.50000000,4342.33000000,2771,19,0,5
1760698800,1760699100,4342.39000000,4347.42000000,4331.69000000,4332.96000000,3091,19,0,5
1760699100,1760699400,4332.96000000,4334.49000000,4321.13000000,4323.17000000,3163,19,0,5
1760699400,1760699700,4323.24000000,4336.16000000,4323.03000000,4334.08000000,2985,19,0,5
1760699700,1760700000,4334.06000000,4349.51000000,4334.06000000,4344.51000000,2683,19,0,5
1760700000,1760700300,4344.57000000,4349.62000000,4343.68000000,4346.02000000,2637,19,0,5
1760700300,1760700600,4346.04000000,4346.40000000,4339.84000000,4341.43000000,2649,19,0,5
1760700600,1760700900,4341.43000000,4341.43000000,4332.82000000,4334.59000000,2646,19,0,5
1760700900,1760701200,4334.58000000,4342.03000000,4333.62000000,4340.35000000,2609,19,0,5
1760701200,1760701500,4340.34000000,4346.70000000,4338.76000000,4346.29000000,2219,19,0,5
1760701500,1760701800,4346.30000000,4347.38000000,4342.02000000,4346.07000000,2421,19,0,5
1760701800,1760702100,4346.06000000,4349.75000000,4341.13000000,4342.09000000,2719,19,0,5
1760702100,1760702400,4342.13000000,4348.79000000,4340.28000000,4347.77000000,2057,19,0,5
1760702400,1760702700,4347.68000000,4348.40000000,4342.02000000,4344.85000000,2208,19,0,5
1760702700,1760703000,4344.67000000,4347.58000000,4341.23000000,4345.16000000,2155,19,0,5
1760703000,1760703300,4345.14000000,4345.19000000,4341.20000000,4341.94000000,2149,19,0,5
1760703300,1760703600,4341.96000000,4342.73000000,4337.62000000,4340.72000000,2366,19,0,5
1760703600,1760703900,4340.72000000,4340.73000000,4334.80000000,4335.76000000,2574,19,0,5
1760703900,1760704200,4335.76000000,4337.96000000,4332.28000000,4335.25000000,2343,19,0,5
1760704200,1760704500,4335.25000000,4339.21000000,4333.60000000,4338.24000000,2503,19,0,5
1760704500,1760704800,4338.24000000,4344.23000000,4335.84000000,4342.06000000,2405,19,0,5
1760704800,1760705100,4342.08000000,4345.09000000,4337.93000000,4338.17000000,2297,19,0,5
1760705100,1760705400,4338.19000000,4339.47000000,4335.28000000,4338.43000000,2314,19,0,5
1760705400,1760705700,4338.43000000,4339.99000000,4337.20000000,4338.35000000,1815,19,0,5
1760705700,1760706000,4338.38000000,4341.87000000,4337.40000000,4340.16000000,1879,19,0,5
1760706000,1760706300,4340.16000000,4342.13000000,4338.16000000,4339.65000000,2150,19,0,5
1760706300,1760706600,4339.65000000,4341.57000000,4338.57000000,4339.03000000,1831,19,0,5
1760706600,1760706900,4339.03000000,4341.34000000,4338.19000000,4338.19000000,1731,19,0,5
1760706900,1760707200,4338.26000000,4340.95000000,4337.68000000,4340.14000000,1864,19,0,5
1760707200,1760707500,4340.13000000,4340.16000000,4336.25000000,4338.60000000,2112,19,0,5
1760707500,1760707800,4338.55000000,4341.39000000,4338.00000000,4341.01000000,2243,19,0,5
1760707800,1760708100,4341.05000000,4341.53000000,4328.13000000,4329.29000000,2663,19,0,5
1760708100,1760708400,4329.33000000,4334.95000000,4319.63000000,4323.85000000,3138,19,0,5
1760708400,1760708700,4323.85000000,4332.41000000,4321.53000000,4331.20000000,3013,19,0,5
1760708700,1760709000,4331.19000000,4337.38000000,4329.85000000,4336.74000000,2603,19,0,5
1760709000,1760709300,4336.76000000,4337.02000000,4330.55000000,4332.08000000,2558,19,0,5
1760709300,1760709600,4332.13000000,4332.71000000,4326.77000000,4327.78000000,2730,19,0,5
1760709600,1760709900,4327.65000000,4335.83000000,4326.38000000,4334.72000000,2557,19,0,5
1760709900,1760710200,4334.75000000,4335.81000000,4328.40000000,4331.31000000,2528,19,0,5
1760710200,1760710500,4331.34000000,4332.81000000,4316.69000000,4319.48000000,3688,19,0,5
1760710500,1760710800,4319.51000000,4331.63000000,4318.86000000,4330.39000000,3569,19,0,5
1760710800,1760711100,4330.42000000,4332.67000000,4325.40000000,4327.73000000,2570,19,0,5
1760711100,1760711400,4327.74000000,4328.30000000,4320.69000000,4321.78000000,2203,19,0,5
1760711400,1760711700,4321.81000000,4322.91000000,4305.15000000,4308.38000000,3382,19,0,5
1760711700,1760712000,4308.57000000,4319.14000000,4305.04000000,4319.07000000,3510,19,0,5
1760712000,1760712300,4319.31000000,4319.67000000,4303.49000000,4307.64000000,3311,19,0,5
1760712300,1760712600,4307.63000000,4314.10000000,4305.82000000,4307.11000000,3064,19,0,5
1760712600,1760712900,4307.08000000,4310.29000000,4299.83000000,4302.06000000,3378,19,0,5
1760712900,1760713200,4302.04000000,4304.92000000,4286.70000000,4287.10000000,3597,19,0,5
1760713200,1760713500,4287.20000000,4293.48000000,4283.53000000,4287.78000000,3812,19,0,5
1760713500,1760713800,4287.77000000,4305.76000000,4287.33000000,4303.24000000,3580,19,0,5
1760713800,1760714100,4303.24000000,4316.26000000,4300.71000000,4315.35000000,3608,19,0,5
1760714100,1760714400,4315.35000000,4315.80000000,4307.88000000,4308.38000000,3397,19,0,5
1760714400,1760714700,4308.39000000,4308.39000000,4293.00000000,4293.46000000,3581,19,0,5
1760714700,1760715000,4293.47000000,4300.81000000,4291.77000000,4293.39000000,3348,19,0,5
1760715000,1760715300,4293.39000000,4311.52000000,4291.08000000,4309.82000000,3251,19,0,5
1760715300,1760715600,4309.86000000,4313.46000000,4307.02000000,4308.90000000,3261,19,0,5
1760715600,1760715900,4308.78000000,4315.56000000,4306.83000000,4314.34000000,2993,19,0,5
1760715900,1760716200,4314.34000000,4318.77000000,4313.10000000,4318.18000000,2717,19,0,5
1760716200,1760716500,4318.14000000,4320.06000000,4314.38000000,4316.38000000,2960,19,0,5
1760716500,1760716800,4316.35000000,4318.42000000,4310.87000000,4314.65000000,2833,19,0,5
1760716800,1760717100,4314.84000000,4316.46000000,4302.38000000,4302.72000000,3957,19,0,5
1760717100,1760717400,4302.74000000,4308.93000000,4301.34000000,4307.18000000,3689,19,0,5
1760717400,1760717700,4307.17000000,4314.13000000,4305.49000000,4313.64000000,2866,19,0,5
1760717700,1760718000,4313.74000000,4317.81000000,4303.90000000,4308.06000000,3173,19,0,5
1760718000,1760718300,4308.04000000,4314.85000000,4307.23000000,4310.32000000,3051,20,0,5
1760718300,1760718600,4310.30000000,4316.28000000,4309.90000000,4316.14000000,2936,20,0,5
1760718600,1760718900,4316.13000000,4317.10000000,4289.46000000,4294.97000000,4400,20,0,5
1760718900,1760719200,4295.03000000,4295.08000000,4258.56000000,4281.60000000,4860,20,0,5
1760719200,1760719500,4281.53000000,4291.11000000,4276.66000000,4285.98000000,4642,20,0,5
1760719500,1760719800,4285.97000000,4293.55000000,4278.98000000,4282.69000000,4338,20,0,5
1760719800,1760720100,4282.72000000,4290.96000000,4277.91000000,4290.74000000,4275,20,0,5
1760720100,1760720400,4290.70000000,4291.23000000,4271.68000000,4273.88000000,4213,20,0,5
1760720400,1760720700,4273.91000000,4274.46000000,4236.60000000,4238.60000000,4685,20,0,5
1760720700,1760721000,4238.79000000,4245.80000000,4224.05000000,4237.51000000,4750,20,0,5
1760721000,1760721300,4237.56000000,4252.64000000,4217.22000000,4217.47000000,4521,20,0,5
1760721300,1760721600,4217.40000000,4242.54000000,4217.40000000,4236.26000000,4609,20,0,5
1760721600,1760721900,4236.33000000,4237.21000000,4216.92000000,4225.98000000,4351,20,0,5
1760721900,1760722200,4225.98000000,4245.01000000,4225.66000000,4240.92000000,4162,20,0,5
1760722200,1760722500,4240.92000000,4247.75000000,4236.21000000,4236.32000000,4280,20,0,5
1760722500,1760722800,4236.18000000,4258.89000000,4230.69000000,4258.82000000,4265,20,0,5
1760722800,1760723100,4258.86000000,4266.39000000,4254.86000000,4258.89000000,4227,20,0,5
1760723100,1760723400,4258.90000000,4260.11000000,4247.43000000,4254.17000000,4199,20,0,5
1760723400,1760723700,4254.17000000,4260.60000000,4253.06000000,4259.70000000,3900,20,0,5
1760723700,1760724000,4259.66000000,4260.36000000,4244.16000000,4248.97000000,4022,20,0,5
1760724000,1760724300,4248.91000000,4259.44000000,4244.86000000,4253.69000000,3691,20,0,5
1760724300,1760724600,4253.73000000,4256.70000000,4245.22000000,4252.10000000,3761,20,0,5
1760724600,1760724900,4252.18000000,4254.98000000,4240.16000000,4242.41000000,3906,20,0,5
1760724900,1760725200,4242.46000000,4249.00000000,4236.95000000,4238.97000000,3966,20,0,5
1760725200,1760725500,4238.99000000,4244.04000000,4231.02000000,4241.31000000,3833,20,0,5
1760725500,1760725800,4241.39000000,4249.06000000,4239.05000000,4248.23000000,3440,20,0,5
1760725800,1760726100,4248.24000000,4254.01000000,4245.63000000,4253.86000000,3083,20,0,5
1760726100,1760726400,4253.88000000,4259.18000000,4252.29000000,4254.09000000,3067,20,0,5
1760726400,1760726700,4254.10000000,4258.02000000,4251.64000000,4255.68000000,3021,20,0,5
1760726700,1760727000,4255.64000000,4256.49000000,4245.30000000,4245.98000000,3173,20,0,5
1760727000,1760727300,4245.98000000,4249.02000000,4241.53000000,4245.64000000,3293,20,0,5
1760727300,1760727600,4245.73000000,4247.57000000,4236.44000000,4237.45000000,3359,20,0,5
1760727600,1760727900,4237.45000000,4244.81000000,4234.89000000,4241.95000000,3409,20,0,5
1760727900,1760728200,4241.98000000,4242.89000000,4225.35000000,4227.52000000,3560,20,0,5
1760728200,1760728500,4227.50000000,4237.51000000,4227.40000000,4233.81000000,3348,20,0,5
1760728500,1760728800,4233.72000000,4239.38000000,4226.43000000,4231.97000000,3424,20,0,5
1760728800,1760729100,4232.00000000,4239.18000000,4228.85000000,4229.25000000,3231,20,0,5
1760729100,1760729400,4229.37000000,4229.90000000,4214.69000000,4214.77000000,3545,20,0,5
1760729400,1760729700,4215.07000000,4220.18000000,4206.11000000,4213.42000000,4064,20,0,5
1760729700,1760730000,4213.41000000,4217.40000000,4207.43000000,4216.85000000,3962,20,0,5
1760730000,1760730300,4216.77000000,4221.46000000,4207.31000000,4208.35000000,3678,20,0,5
1760730300,1760730600,4208.57000000,4216.70000000,4203.59000000,4216.17000000,3919,20,0,5
1760730600,1760730900,4216.16000000,4220.64000000,4205.84000000,4211.55000000,3656,20,0,5
1760730900,1760731200,4211.58000000,4211.58000000,4200.81000000,4204.90000000,3913,20,0,5
1760731200,1760731500,4205.05000000,4209.31000000,4186.15000000,4195.64000000,4186,20,0,5
1760731500,1760731800,4195.43000000,4203.63000000,4192.12000000,4193.03000000,3985,20,0,5
1760731800,1760732100,4193.07000000,4206.90000000,4193.07000000,4206.87000000,3591,20,0,5
1760732100,1760732400,4206.86000000,4206.91000000,4199.33000000,4203.66000000,3436,20,0,5
1760732400,1760732700,4203.73000000,4214.28000000,4199.43000000,4209.39000000,3704,20,0,5
1760732700,1760733000,4209.36000000,4210.56000000,4200.46000000,4201.15000000,3526,20,0,5
1760733000,1760733300,4201.07000000,4205.71000000,4196.76000000,4202.81000000,2851,20,0,5
1760733300,1760733600,4202.81000000,4213.64000000,4202.74000000,4212.37000000,3258,20,0,5
1760733600,1760733900,4212.35000000,4228.38000000,4211.56000000,4222.52000000,3536,20,0,5
1760733900,1760734200,4222.51000000,4226.35000000,4217.25000000,4225.12000000,3210,20,0,5
1760734200,1760734500,4225.12000000,4225.41000000,4219.54000000,4219.94000000,2939,20,0,5
1760734500,1760734800,4219.87000000,4223.47000000,4217.77000000,4221.06000000,3211,20,0,5
1760734800,1760735100,4221.22000000,4230.25000000,4218.09000000,4229.70000000,3400,20,0,5
1760735100,1760735400,4229.69000000,4238.82000000,4227.62000000,4236.65000000,3240,20,0,5
1760735400,1760735700,4236.61000000,4241.71000000,4230.80000000,4233.63000000,3435,20,0,5
1760735700,1760736000,4233.62000000,4239.89000000,4231.34000000,4239.45000000,3018,20,0,5
1760736000,1760736300,4239.45000000,4241.98000000,4235.54000000,4236.58000000,2806,20,0,5
1760736300,1760736600,4236.57000000,4244.58000000,4235.68000000,4244.45000000,2941,20,0,5
1760736600,1760736900,4244.49000000,4244.61000000,4236.97000000,4239.28000000,2342,20,0,5
1760736900,1760737200,4239.32000000,4243.85000000,4239.32000000,4241.28000000,2319,20,0,5
1760737200,1760737500,4241.28000000,4242.47000000,4234.31000000,4234.33000000,2306,20,0,5
1760737500,1760737800,4234.30000000,4240.80000000,4234.30000000,4240.41000000,2359,20,0,5
1760737800,1760738100,4240.38000000,4242.09000000,4234.49000000,4235.04000000,2265,20,0,5
1760738100,1760738400,4235.02000000,4235.53000000,4231.99000000,4235.50000000,2528,20,0,5
1760738400,1760738700,4235.50000000,4237.83000000,4232.63000000,4232.81000000,2606,20,0,5
1760738700,1760739000,4232.85000000,4237.69000000,4230.64000000,4230.64000000,2589,20,0,5
1760739000,1760739300,4230.70000000,4231.74000000,4222.71000000,4223.91000000,2804,20,0,5
1760739300,1760739600,4224.06000000,4225.01000000,4212.61000000,4213.96000000,2956,20,0,5
1760739600,1760739900,4213.93000000,4224.32000000,4213.93000000,4221.12000000,3127,20,0,5
1760739900,1760740200,4221.18000000,4221.95000000,4214.79000000,4216.49000000,2755,20,0,5
1760740200,1760740500,4216.70000000,4229.09000000,4216.65000000,4226.82000000,2709,20,0,5
1760740500,1760740800,4226.95000000,4227.99000000,4222.81000000,4225.02000000,2380,20,0,5
1760740800,1760741100,4225.03000000,4225.69000000,4221.52000000,4221.76000000,2258,20,0,5
1760741100,1760741400,4221.70000000,4223.46000000,4219.60000000,4221.60000000,2667,20,0,5
1760741400,1760741700,4221.63000000,4227.83000000,4218.98000000,4219.54000000,2822,20,0,5
1760741700,1760742000,4219.55000000,4231.46000000,4218.53000000,4225.89000000,3568,20,0,5
1760742000,1760742300,4225.80000000,4234.37000000,4220.15000000,4220.90000000,2954,20,0,5
1760742300,1760742600,4220.97000000,4233.24000000,4220.95000000,4232.11000000,1960,20,0,5
1760742600,1760742900,4232.06000000,4234.00000000,4229.85000000,4232.17000000,1718,20,0,5
1760742900,1760743200,4232.09000000,4237.14000000,4231.34000000,4235.35000000,2276,20,0,5
1760743200,1760743500,4235.44000000,4238.85000000,4233.89000000,4237.05000000,1900,20,0,5
1760743500,1760743800,4237.12000000,4246.24000000,4236.98000000,4245.73000000,2054,20,0,5
1760743800,1760744100,4245.73000000,4245.82000000,4242.54000000,4244.08000000,1886,20,0,5
1760744100,1760744400,4244.05000000,4248.30000000,4242.63000000,4246.75000000,1890,20,0,5
